Sklypo_ID	Sklypo_kodas	Kadastro_vietoves_kodas	Kadastro_vietoves_bloko_numeris	Sklypo_nr_bloke	Anuliavimo_data	Pagal_pastata	Sklypo_adresas	Laikotarpis	Bazine_kaina	Plotas	Paskirties_kodas	Paskirtis	Charakteristikos_kodas	Charakteristika	Turto_grupes_kodas	Turto_grupe	Verciu_zona	Skaitiklis	Vardiklis	Neapmokestinamas_dydis	Moketojo_ID	Moketojo_kodas	Moketojo_pavadinimas	Naudojimo_pradzia	Naudojimo_pabaiga	Taikyti_VRV	VRV_visa	VRV_dalies	Dokumento_data	Dokumento_nr	Dokumento_tipas	Koregavimo_data
12553	419450213014			NULL	NULL	1	"Vilniaus m. sav., Vaidegių k."	2014 m.		0,004600	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	3	NULL	15565	0	S.Č.	1993-06-15	NULL	1	2400.00	800.00	1993-03-19	1752	Paveldėjimo teisės liudijimas	2014-09-09
12553	419450213014			NULL	NULL	1	"Vilniaus m. sav., Vaidegių k."	2014 m.		0,004600	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	9	NULL	15566	0	S.N.	2010-02-19	NULL	1	2400.00	266.67	2009-12-03	NŠ-2346	Paveld. t. pagal įst. liudijimas	2014-09-09
12562	419580218018			NULL	NULL	1	"Vilniaus m. sav., Vaidegių k."	2014 m.		0,007900	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	1	NULL	15577	0	L.P.	2010-03-31	NULL	1	4100.00	4100.00	1996-07-01	ML15-2731	Pirkimo - pardavimo sutartis	2014-09-09
12757	419950203014			NULL	NULL	1	"Vilniaus m. sav., Vaidegių k."	2014 m.		0,012852	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		2	3	NULL	15679	0	V.K.	2000-02-14	NULL	1	6600.00	4400.00	1999-04-28	2A-738/1999	Teismo nutartis	2014-09-09
12757	419950203014			NULL	NULL	1	"Vilniaus m. sav., Vaidegių k."	2014 m.		0,012852	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	3	NULL	15680	0	L.K.	2000-02-14	NULL	1	6600.00	2200.00	1999-04-28	2A-738/1999	Teismo nutartis	2014-09-09
14779	440023836171	0101	0165	1117	NULL	0	"Vilniaus m. sav., Vilnius 32"	2014 m.	134623,00	0,991700	995	Kita (žemės)			970	Pramonės ir sandėliavimo žemė	57.29	1	1	NULL	2922	1002922	UAB ''IBC LOGISTIKA''	2013-04-22	NULL	1	284000.00	284000.00	2013-04-18	49SŽN-(14.49.57.)-10	Valst. ž. skl. nuomos sutartis	2013-04-22
12069	109404356014			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Ožkinių g. 42"	2014 m.		0,011500	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	2	NULL	5316	0	Z.G.	2003-04-07	NULL	1	11600.00	5800.00	2000-12-12	3-13326	Paveldėjimo teisės liudijimas	2014-09-09
12069	109404356014			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Ožkinių g. 42"	2014 m.		0,011500	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	2	NULL	15228	0	T.L.	2003-04-07	NULL	1	11600.00	5800.00	2000-12-12	3-13326	Paveldėjimo teisės liudijimas	2014-09-09
14104	109690118015			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Riovonių g. 29B"	2014 m.		0,006400	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	1	NULL	16903	0	N.S.	2006-05-19	NULL	1	5400.00	5400.00	2006-03-30	2-1710	Pirkimo - pardavimo sutartis	2014-09-09
14112	109700168014			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Riovonių g. 29P"	2014 m.		0,007200	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	1	NULL	16912	0	E.G.V.	1992-12-15	NULL	1	6000.00	6000.00	1992-12-14	7-179	Paveldėjimo teisės liudijimas	2014-09-09
14458	109700168025			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Riovonių g. 29P"	2014 m.		0,029300	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	1	NULL	16912	0	E.G.V.	1995-05-30	NULL	1	23500.00	23500.00	1992-12-14	7-179	Paveldėjimo teisės liudijimas	2014-09-09
14789	440008235576	0101	0080	1403	NULL	0	"Vilniaus m. sav., Vilnius, Rodūnios kelias 28"	2014 m.	17051,74	0,177000	995	Kita (žemės)			950	Gyvenamųjų teritorijų žemė	57.26	58	1770	NULL	17410	0	I.I.	2013-04-17	2066-04-11	1	231000.00	7569.00	2013-04-12	49SŽN-(14.49.57.)-75	Valst. ž. skl. nuomos sutartis	2013-04-17
12280	109600453014			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Žiogų g. 31"	2014 m.		0,016400	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	3	NULL	6011	0	O.L.	1993-09-02	NULL	1	54500.00	18166.67	1993-02-11	1-302	Paveldėjimo teisės liudijimas	2014-09-09
12597	799400887010			NULL	NULL	1	"Vilniaus m. sav., Bališkių k."	2014 m.		0,007400	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	1	NULL	15610	0	P.A.	1995-04-07	NULL	1	3900.00	3900.00	1995-04-04	1-1675	Dovanojimo sutartis	2014-09-09
12257	109600054019			NULL	NULL	1	"Vilniaus m. sav., Vilnius, A. Gustaičio g. 19"	2014 m.		0,005900	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	1	NULL	15377	0	M.V.	1979-07-18	NULL	1	5400.00	5400.00	1979-06-15	623	DŽDT vykdomo komiteto sprendimas	2014-09-09
14815				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Nemenčinės pl. 42D"	2014 m.		0,026100	990	Kita (ne že. ir ne miškų ūkio)						1	1	NULL	10246	0	I.K.	2010-02-09	NULL	1	151129.00	151129.00	NULL			2014-09-09
14954	440003099625	0101	0039	1346	NULL	0	"Vilniaus m. sav., Vilnius, S. Moniuškos g. 3"	2014 m.	28833,90	0,044600	995	Kita (žemės)	423	Komer. paskirties objektų žemė	972	Komercinės paskirties žemė	57.15	1	1	NULL	16690	0	L.R.	2013-07-16	NULL	1	256000.00	256000.00	2013-06-17	49 SŽN-(14.49.57.)-2	Valst. ž. skl. nuomos sutartis	2013-07-16
13939	109404208012			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Vandens g. 20"	2014 m.		0,022600	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	4	NULL	16689	0	I.M.	1999-05-06	NULL	1	23900.00	5975.00	1999-04-09	2-634	Mainų sutartis	2014-09-09
13938	109404189015			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Vaivorykštės g. 4"	2014 m.		0,008700	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	2	NULL	16687	0	N.J.	1995-12-06	NULL	1	18500.00	9250.00	1995-12-01	2-11655	Pirkimo - pardavimo sutartis	2014-09-09
13938	109404189015			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Vaivorykštės g. 4"	2014 m.		0,008700	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	2	NULL	16688	0	J.J.	1995-12-06	NULL	1	18500.00	9250.00	1995-12-01	2-11655	Pirkimo - pardavimo sutartis	2014-09-09
12708	419600385018			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Piliakalnio g. 16"	2014 m.		0,008400	120	Gyvenamoji (2 butų past.)			950	Gyvenamųjų teritorijų žemė		73	100	NULL	15663	0	A.J.	2006-05-25	NULL	1	11500.00	8395.00	2006-05-19	2-2150	Pirkimo - pardavimo sutartis	2014-09-09
12708	419600385018			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Piliakalnio g. 16"	2014 m.		0,008400	120	Gyvenamoji (2 butų past.)			950	Gyvenamųjų teritorijų žemė		27	100	NULL	15664	0	A.K.	1997-09-09	NULL	1	11500.00	3105.00	1997-08-26	1-4521	Pirkimo - pardavimo sutartis	2014-09-09
12543	419401873013			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Katiliškių g. 11"	2014 m.		0,012900	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	2	NULL	15545	0	A.G.	2010-12-03	NULL	1	11500.00	5750.00	2009-10-21	2-3422-827/2009	Apylinkės teismo sprendimas	2014-09-09
12543	419401873013			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Katiliškių g. 11"	2014 m.		0,012900	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	2	NULL	15546	0	J.C.	2006-04-10	NULL	1	11500.00	5750.00	2006-02-23	ERN-613	Paveldėjimo teisės liudijimas	2014-09-09
14433	139900066015			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Balsių Sodų 6-oji g. 25"	2014 m.		0,009800	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	1	NULL	17165	0	L.V.	1997-12-22	NULL	1	9900.00	9900.00	1997-10-23	6-8090	Pirkimo - pardavimo sutartis	2014-09-09
14830				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Durpių g. 28"	2014 m.	181071,00	0,744000	413	Kitai ne ž.ū,m.ū.veiklai	04*	Kitos paskirties žemė	950	Gyvenamųjų teritorijų žemė		1	1	NULL	1720	1001720	4-oji laikinų metalinių garažų statybos ir eksploatavimo bendrija	2011-03-02	NULL	0	NULL	NULL	NULL			2014-09-09
14520				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vilniaus g. 29"	2014 m.	66504,38	0,115800	409	Komercinei veiklai						255	1158	NULL	9869	0	E.O.	2007-01-01	NULL	0	NULL	NULL	NULL			2014-09-09
14520				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vilniaus g. 29"	2014 m.	66504,38	0,115800	409	Komercinei veiklai						73	1158	NULL	9869	0	E.O.	2011-04-01	NULL	1	936000.00	59005.18	NULL			2014-09-09
14520				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vilniaus g. 29"	2014 m.	66504,38	0,115800	409	Komercinei veiklai						70	1158	NULL	9869	0	E.O.	2011-12-27	NULL	1	870000.00	52590.67	NULL			2014-09-09
14520				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vilniaus g. 29"	2014 m.	66504,38	0,115800	409	Komercinei veiklai						220	1158	NULL	9765	1007658	Uždaroji akcinė bendrovė "VILNIAUS SKALSA"	2011-11-01	NULL	1	177824.00	177824.00	NULL			2014-09-09
14520				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vilniaus g. 29"	2014 m.	66504,38	0,115800	409	Komercinei veiklai						35	1158	NULL	17301	0	V.B.	2007-01-01	NULL	0	NULL	NULL	NULL			2014-09-09
14520				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vilniaus g. 29"	2014 m.	66504,38	0,115800	409	Komercinei veiklai						8	1158	NULL	17301	0	V.B.	2012-05-07	NULL	1	870000.00	6010.36	NULL			2014-09-09
14520				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vilniaus g. 29"	2014 m.	66504,38	0,115800	409	Komercinei veiklai						155	1158	NULL	17302	0	U.a.b.".M.T.	2007-01-01	NULL	0	NULL	NULL	NULL			2014-09-09
14520				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Vilniaus g. 29"	2014 m.	66504,38	0,115800	409	Komercinei veiklai						99	1158	NULL	17303	0	A.S.K.	2010-03-24	NULL	1	1102000.00	94242.44	NULL			2014-09-09
14755	10100410121	0101	0041	121	NULL	0	"Vilniaus m. sav., Vilnius, Vilniaus g. 29"	2014 m.	66504,68	0,115800	995	Kita (žemės)	474	Kita ne ž.ū.ir ne m.ū.ž.	950	Gyvenamųjų teritorijų žemė	57.2	220	1158	NULL	9765	1007658	Uždaroji akcinė bendrovė "VILNIAUS SKALSA"	2012-10-10	NULL	1	870000.00	165285.00	2012-03-08	39	Valst. ž. skl. nuomos sutartis	2012-10-10
12324	109620380014			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Vaivos g. 25"	2014 m.		0,007100	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	1	NULL	15421	0	N.L.	2010-09-06	NULL	1	9200.00	9200.00	2010-08-25	NJ-4275	Paveld. t. pagal test. liudijimas	2014-09-09
14799	440025937500	0101	0069	65	NULL	0	"Vilniaus m. sav., Vilnius 15"	2014 m.	46160,89	0,217100	995	Kita (žemės)			970	Pramonės ir sandėliavimo žemė	57.36	1	1	NULL	4380	1004380	Uždaroji akcinė bendrovė "ELMORIS"	2013-03-29	2062-03-26	1	121000.00	121000.00	2013-03-28	14SŽN-(14.49.57.)-48	Valst. ž. skl. nuomos sutartis	2013-03-29
12869	109520004020			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Apkasų g. 4"	2014 m.		0,002900	224	Sandėliavimo			970	Pramonės ir sandėliavimo žemė		1	1	NULL	15732	0	S.M.	2006-04-07	NULL	1	10900.00	10900.00	2006-03-22	 2-3340	Pirkimo - pardavimo sutartis	2014-09-09
14792	10100380040	0101	0038	40	NULL	0	"Vilniaus m. sav., Vilnius, Architektų g. 152a"	2014 m.	7542,60	0,020800	995	Kita (žemės)	423	Komer. paskirties objektų žemė	972	Komercinės paskirties žemė	57.39	13	208	NULL	8175	0	Z.J.	2013-04-03	2014-04-28	1	62400.00	3900.00	2013-04-02	49SŽN-(14.49.57.)-56	Valst. ž. skl. nuomos sutartis	2014-04-29
14792	10100380040	0101	0038	40	NULL	0	"Vilniaus m. sav., Vilnius, Architektų g. 152a"	2014 m.	7542,60	0,020800	995	Kita (žemės)	423	Komer. paskirties objektų žemė	972	Komercinės paskirties žemė	57.39	13	208	NULL	8175	0	Z.J.	2014-04-29	2022-09-13	1	63500.00	3969.00	2013-04-02	49SŽN-(14.49.57.)-56	Valst. ž. skl. nuomos sutartis	2014-04-29
14792	10100380040	0101	0038	40	NULL	0	"Vilniaus m. sav., Vilnius, Architektų g. 152a"	2014 m.	7542,60	0,020800	995	Kita (žemės)	423	Komer. paskirties objektų žemė	972	Komercinės paskirties žemė	57.39	13	208	NULL	17411	0	I.J.J.	2013-04-03	2014-04-28	1	62400.00	3900.00	2013-04-02	49SŽN-(14.49.57.)-56	Valst. ž. skl. nuomos sutartis	2014-04-29
14792	10100380040	0101	0038	40	NULL	0	"Vilniaus m. sav., Vilnius, Architektų g. 152a"	2014 m.	7542,60	0,020800	995	Kita (žemės)	423	Komer. paskirties objektų žemė	972	Komercinės paskirties žemė	57.39	13	208	NULL	17411	0	I.J.J.	2014-04-29	2022-09-13	1	63500.00	3969.00	2013-04-02	49SŽN-(14.49.57.)-56	Valst. ž. skl. nuomos sutartis	2014-04-29
14395	109400540047			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Didžioji g. 14"	2014 m.		0,020700	224	Sandėliavimo			970	Pramonės ir sandėliavimo žemė		1	1	NULL	1659	1001659	Lietuvos stačiatikių Arkivyskupija	2001-10-08	NULL	1	117000.00	117000.00	2001-10-04	1961V	Savivaldybės valdybos sprendimas	2014-09-09
12549	419402891017			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Guobų g. 19"	2014 m.		0,039500	222	Gamybos, pramonės			970	Pramonės ir sandėliavimo žemė		1	1	NULL	15555	0	S.V.U.	2010-11-08	NULL	1	11200.00	11200.00	2010-10-29	2-10944	Paveld. t. pagal įst. liudijimas	2014-09-09
14505				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Maironio g. 19"	2014 m.	62400,00	0,005300	101	Žemės ūkio paskirties ž.	04*	Kitos paskirties žemė	950	Gyvenamųjų teritorijų žemė		1	1	NULL	13778	0	U.".v.	2012-06-21	NULL	1	928000.35	92800.35	2012-06-21	1828	Pirkimo-pardavimo sut.	2014-09-09
14952	440020343339	0101	0008	1204	NULL	0	"Vilniaus m. sav., Vilnius, Mokslininkų g."	2014 m.	275457,00	1,614400	995	Kita (žemės)			950	Gyvenamųjų teritorijų žemė	57.58	62	16144	NULL	17606	0	V.B.	2013-12-02	NULL	1	1875000.00	7201.00	2013-11-28	49SŽN-(14.49.57.)-52	Valst. ž. skl. nuomos sutartis	2013-12-02
14847				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Panerių g. 40"	2014 m.		0,036700	990	Kita (ne že. ir ne miškų ūkio)						1	1	NULL	13258	1009816	UAB "EIGESA"	2010-01-01	NULL	1	100717.41	100717.41	NULL			2014-09-09
15067				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Sporto g. 16"	2014 m.	28583,75	0,064000	400	Kitos paskirties žemė						1	1	NULL	2933	1002933	Uždaroji akcinė bendrovė "LIETUVA STATOIL"	1995-01-01	NULL	0	NULL	NULL	NULL			2014-11-10
14953	440019500575	0101	0029	355	NULL	0	"Vilniaus m. sav., Vilnius, Tujų g. 2"	2014 m.	2627123,40	12,645600	995	Kita (žemės)			950	Gyvenamųjų teritorijų žemė	57.47	72600	126456	NULL	5067	1005067	Akcinė bendrovė "LIETUVOS RADIJO IR TELEVIZIJOS CENTRAS"	2014-02-25	NULL	1	16464000.00	9452192.00	2014-02-14	49SŽN-(14.49.57.)-41	Valst. ž. skl. nuomos sutartis	2014-02-25
13029	440019980782			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Žygimantų g."	2014 m.		0,001500	222	Gamybos, pramonės			970	Pramonės ir sandėliavimo žemė		1	1	NULL	2825	1002825	Akcinė bendrovė "LIETUVOS DUJOS"	2009-12-31	NULL	1	7000.00	7000.00	1998-03-16	15-427	Pažyma	2014-09-09
14860				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Panerių g. 27"	2014 m.	19111961,00	0,523400	940	Kita (gyv.teritorijos)						1	1	NULL	13763	0	U.a.b.".	2012-01-01	NULL	1	1911961.00	1911961.00	NULL			2014-09-09
14332	109605071036			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Vilijos g. 2"	2014 m.		0,017100	210	Administracinė			972	Komercinės paskirties žemė		1	1	NULL	1008	1001008	Akcinė bendrovė "Lietuvos geležinkeliai"	2003-09-01	NULL	1	10300.00	10300.00	1996-08-16	268	Steigėjo įsakymas	2014-09-09
15069				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Savanorių pr. 139E"	2014 m.	15128,85	0,034600	990	Kita (ne že. ir ne miškų ūkio)						1	1	NULL	8332	0	V.V.	2004-12-13	2014-08-12	0	NULL	NULL	NULL			2014-11-24
14948	440027259929	0101	0012	84	NULL	0	"Vilniaus m. sav., Vilnius, Turniškių g. 32"	2014 m.	14725,00	0,069500	995	Kita (žemės)			972	Komercinės paskirties žemė	57.68	213	695	NULL	17240	1012043	Uždaroji akcinė bendrovė "T šiluma"	2013-08-16	2098-04-29	1	267000.00	81829.00	2013-05-20	49SŽN(14.-49.57)-164	Valst. ž. skl. nuomos sutartis	2013-08-16
14948	440027259929	0101	0012	84	NULL	0	"Vilniaus m. sav., Vilnius, Turniškių g. 32"	2014 m.	14725,00	0,069500	995	Kita (žemės)			972	Komercinės paskirties žemė	57.68	482	695	NULL	17240	1012043	Uždaroji akcinė bendrovė "T šiluma"	2013-09-11	2098-04-29	1	267000.00	185171.00	1999-04-30	N01/99-20858	Valst. ž. skl. nuomos sutartis	2013-09-11
14972	440029236411	0101	0167	1807	NULL	0	"Vilniaus m. sav., Vilnius, Vydūno g. 4"	2014 m.	221171,02	1,492200	995	Kita (žemės)			950	Gyvenamųjų teritorijų žemė	57.42	580	14922	NULL	7289	1006164	Uždaroji akcinė bendrovė "VIA SPORTAS"	2014-04-02	2014-07-31	1	2299000.00	133000.00	2014-02-10	49SŽN-(14.49.57.)-26	Valst. ž. skl. nuomos sutartis	2015-05-08
14972	440029236411	0101	0167	1807	NULL	0	"Vilniaus m. sav., Vilnius, Vydūno g. 4"	2014 m.	221171,02	1,492200	995	Kita (žemės)			950	Gyvenamųjų teritorijų žemė	57.42	14922	14922	NULL	7289	1006164	Uždaroji akcinė bendrovė "VIA SPORTAS"	2014-08-01	2099-06-15	1	2299000.00	2299000.00	2000-07-26	N01/2000-23211	Valst. ž. skl. nuomos sutartis	2015-05-08
14768	440024425514	0101	0167	2706	NULL	0	"Vilniaus m. sav., Vilnius, Vydūno g. 4"	2014 m.	212575,33	1,434200	995	Kita (žemės)			950	Gyvenamųjų teritorijų žemė	57.42	1	1	NULL	7289	1006164	Uždaroji akcinė bendrovė "VIA SPORTAS"	2012-10-26	2014-04-01	1	4374000.00	3788438.00	2000-07-26	N01/2000-23211	Valst. ž. skl. nuomos sutartis	2014-04-02
14829				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 6"	2014 m.		0,887500	970	Kita (pramoniniams statiniams)						2134	8875	NULL	10233	1008126	Uždaroji akcinė bendrovė "POLITECA" (iš Lietuvos ir Vokietijos įmonė uždaroji akcinė bendrovė "POLITECA" BĮ93-636)	2009-06-11	NULL	1	3864010.31	929104.00	NULL			2014-09-09
14829				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Žirnių g. 6"	2014 m.		0,887500	970	Kita (pramoniniams statiniams)						6741	8875	NULL	10233	1008126	Uždaroji akcinė bendrovė "POLITECA" (iš Lietuvos ir Vokietijos įmonė uždaroji akcinė bendrovė "POLITECA" BĮ93-636)	2009-06-11	NULL	1	3769627.61	2863218.00	NULL			2014-09-09
14698	440026042400	0101	0019	24	NULL	0	"Vilniaus m. sav., Vilnius, Justiniškių g. 119D"	2014 m.	121688,00	0,765500	995	Kita (žemės)			972	Komercinės paskirties žemė	57.47	1	1	NULL	17464	0	U.".	2013-08-20	NULL	1	1965000.00	1965000.00	2011-10-12	MK-4846	Pirkimo - pardavimo sutartis	2013-08-20
14998	440027810628	0101	0017	36	NULL	0	"Vilniaus m. sav., Vilnius, Ateities g. 4A"	2014 m.	135936,00	0,708000	995	Kita (žemės)			972	Komercinės paskirties žemė	57.56	1	1	NULL	17464	0	U.".	2014-05-09	2070-10-02	1	2096000.00	2096000.00	2013-10-04	49SŽN-(14.49.57.)-43	Valst. ž. skl. nuomos sutartis	2014-05-09
14998	440027810628	0101	0017	36	NULL	0	"Vilniaus m. sav., Vilnius, Ateities g. 4A"	2014 m.	135936,00	0,708000	995	Kita (žemės)			972	Komercinės paskirties žemė	57.56	2846	7080	NULL	9711	1007604	Uždaroji akcinė bendrovė "VENTUVA"	2013-10-22	2014-05-08	1	2096000.00	122179.20	2001-09-24	350 N01/2001-24786	Valst. ž. skl. nuomos sutartis	2014-12-23
14998	440027810628	0101	0017	36	NULL	0	"Vilniaus m. sav., Vilnius, Ateities g. 4A"	2014 m.	135936,00	0,708000	995	Kita (žemės)			972	Komercinės paskirties žemė	57.56	3056	7080	NULL	9711	1007604	Uždaroji akcinė bendrovė "VENTUVA"	2013-10-22	2014-05-08	1	2096000.00	129740.64	2001-06-29	262 N01/2001-24665	Valst. ž. skl. nuomos sutartis	2014-12-23
14763	440026565060	0101	0059	97	NULL	0	"Vilniaus m. sav., Vilnius, Subačiaus g. 77"	2014 m.	19020,15	0,065700	995	Kita (žemės)			972	Komercinės paskirties žemė	57.9	1	1	NULL	7312	0	V.R.Ž.	2013-08-21	2059-06-11	1	183000.00	183000.00	2013-08-14	49SŽN-(14.49.57.)-33	Valst. ž. skl. nuomos sutartis	2013-08-21
14561				NULL	NULL	0	"Vilniaus m. sav., Vilnius, Salomėjos Nėries g. 91"	2014 m.		0,001652	413	Kitai ne ž.ū,m.ū.veiklai						1	1	NULL	1015	1001015	UAB "ELMAVA"	2012-01-01	NULL	1	5511.00	5511.00	NULL			2014-09-09
14936	440029811238	0101	0041	197	NULL	0	"Vilniaus m. sav., Vilnius, Tilto g. 15"	2014 m.	29953,00	0,051900	995	Kita (žemės)			972	Komercinės paskirties žemė	57.6	162	519	NULL	7575	0	D.L.	2014-05-29	2101-10-07	1	383000.00	119549.00	2006-05-31	N01/2006-717	Valst. ž. skl. nuomos sutartis	2014-05-29
14936	440029811238	0101	0041	197	NULL	0	"Vilniaus m. sav., Vilnius, Tilto g. 15"	2014 m.	29953,00	0,051900	995	Kita (žemės)			972	Komercinės paskirties žemė	57.6	163	519	NULL	7576	0	D.M.	2014-05-29	2101-10-07	1	383000.00	120287.00	2006-05-31	N01/2006-717	Valst. ž. skl. nuomos sutartis	2014-05-29
15101	010100630771			NULL	NULL	0	"Vilniaus m. sav., Vilnius, Priekalo g. 11"	2014 m.		0,029800	101	Žemės ūkio paskirties ž.			972	Komercinės paskirties žemė		220	298	NULL	9765	1007658	Uždaroji akcinė bendrovė "VILNIAUS SKALSA"	2014-06-11	2020-12-31	1	30748.18	22700.00	2014-06-11	49SŽN-(14.49.47.)-175	Susitarimas	2015-04-02
14782	440024711980	0101	0079	2587	NULL	0	"Vilniaus m. sav., Vilnius, Metalo g. 4B"	2014 m.	84436,43	0,305100	995	Kita (žemės)			972	Komercinės paskirties žemė	57.26	1	1	NULL	7631	1006506	UAB "BALTIC PETROLEUM"	2012-11-29	2098-10-19	0	333000.00	333000.00	1999-10-21	679 N01/99-21685	Valst. ž. skl. nuomos sutartis	2014-11-12
14721	440026318758	0101	0167	345	NULL	0	"Vilniaus m. sav., Vilnius, Gilužio g. 5"	2014 m.	171981,11	0,857300	995	Kita (žemės)			970	Pramonės ir sandėliavimo žemė	57.42	1	1	NULL	8343	0	S.R.	2013-04-12	2095-01-20	1	915000.00	915000.00	1996-01-22	18 N01/96-9359	Valst. ž. skl. nuomos sutartis	2013-04-12
14963	440029744412	0101	0052	33	NULL	0	"Vilniaus m. sav., Vilnius, Geležinio Vilko g. 9A"	2014 m.	120345,00	0,565000	995	Kita (žemės)			972	Komercinės paskirties žemė	57.13	2537	5650	NULL	17475	0	U.".o.	2014-05-22	2014-05-27	1	1550000.00	695991.00	2014-05-07	49SŽN-(14.49.57.)-12	Valst. ž. skl. nuomos sutartis	2014-05-28
14963	440029744412	0101	0052	33	NULL	0	"Vilniaus m. sav., Vilnius, Geležinio Vilko g. 9A"	2014 m.	120345,00	0,565000	995	Kita (žemės)			972	Komercinės paskirties žemė	57.13	1	1	NULL	17475	0	U.".o.	2014-05-28	NULL	1	1550000.00	1550000.00	2014-05-07	49SŽN-(14.49.57.)-12	Valst. ž. skl. nuomos sutartis	2014-05-28
14728	440024269809	0101	0015	307	NULL	0	"Vilniaus m. sav., Vilnius, Laisvės pr. 77B"	2014 m.	323489,00	0,780700	995	Kita (žemės)			972	Komercinės paskirties žemė	57.51	6257	7807	NULL	2771	1002771	UAB „A.R.T.Y. INVESTICIJOS“	2012-09-18	2098-01-28	1	2191000.00	1768447.00	2011-07-26	N49/2011-273	Valst. ž. skl. nuomos sutartis	2012-09-18
13892	109402143013			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Lvovo g. 66"	2014 m.		0,009800	110	Gyvenamoji (1 buto past.)			950	Gyvenamųjų teritorijų žemė		1	1	NULL	16647	0	A.D.	1984-10-12	NULL	1	38000.00	38000.00	1984-10-03	1-4396	Paveldėjimo teisės liudijimas	2014-09-09
13815	109230007017			NULL	NULL	1	"Vilniaus m. sav., Vilnius, Geležinio Vilko g. 24"	2014 m.		0,023700	224	Sandėliavimo			970	Pramonės ir sandėliavimo žemė		1	1	NULL	14870	0	V.V.	2007-10-18	NULL	1	61300.00	61300.00	2007-09-07	14-9624	Pirkimo - pardavimo sutartis	2014-09-09
